customer_id,market,age,tenure_months,device_price_usd,deposit_paid_usd,loan_amount_usd,monthly_income_proxy,data_usage_gb,mobile_money_txn_count,days_past_due,repayment_status,risk_segment
7ae515e4-ed3f-4905-ae46-e651aa757d27,Lesotho,27,47,1103,148,955,607,5.99,83,0,Current,Low
cee5bfd1-654b-47b4-b53c-06e4a09e6767,DRC,38,83,985,255,730,2414,15.82,95,0,Current,Low
ddb34626-f221-4530-b12e-48989a6f7639,South Africa,56,62,1010,176,834,760,9.46,74,30,Current,Low
cfd0c93c-3af2-4978-8c4d-da67c571b586,Egypt,56,21,697,225,472,1068,25.36,69,37,Late,Medium
7e9f4621-0a9f-43be-b391-382d593be2b9,Egypt,35,30,1100,251,849,1599,0.79,150,58,Late,Medium
a2999402-2953-4a8c-9e00-9c01996c8975,Egypt,29,110,546,182,364,579,14.7,156,6,Current,Low
5807d0dd-0cf3-4de8-8f3e-d46a6dfee281,Kenya,44,61,1086,272,814,2512,3.43,25,0,Current,Low
edf5c802-7f85-42ac-952d-25faf906ac5f,DRC,53,31,184,190,-6,2489,36.23,55,38,Late,Medium
0659402d-5563-4a92-8874-9bb9d7c5f56c,Ethiopia,18,54,1132,65,1067,763,34.61,102,18,Current,Low
91ff9f11-5201-4024-84ff-0587a0f9c4f8,Egypt,29,61,1117,268,849,1454,49.18,169,17,Current,Low
eb737867-17aa-423c-bfa5-a03b5099bffb,Lesotho,59,116,1150,197,953,1927,5.9,71,0,Current,Low
a4fa4d71-309f-4153-babc-abb1a23c7ef2,DRC,52,89,1182,243,939,1971,8.0,27,19,Current,Low
2b95f787-ac08-451e-9e48-3875f5c94af6,Mozambique,44,39,1196,205,991,1374,41.97,97,0,Current,Low
9b958839-471c-4624-8fad-4db026c8554c,DRC,58,75,833,138,695,1227,35.74,95,40,Late,Medium
088bf629-5af1-4e63-bebf-60cd0294047b,DRC,48,46,541,188,353,1175,19.25,130,25,Current,Low
97ac905b-4b98-4eae-afde-dc8a1da03ac6,South Africa,24,18,507,185,322,263,45.46,103,10,Current,Low
eba22667-4577-4cf0-b88a-4a9a69cbf98e,Ethiopia,18,53,298,100,198,2145,11.19,66,0,Current,Low
2a68d1cf-fccb-4c26-b740-cc294b2a2eaa,Ethiopia,32,101,692,250,442,2699,19.78,126,23,Current,Low
65692db1-6a65-48d8-bfcb-34ee861ec6cf,Lesotho,20,41,835,123,712,746,28.54,164,18,Current,Low
f7cacecb-ae19-4dd4-995d-93f16508fb37,DRC,44,16,340,49,291,2731,18.86,141,39,Late,Medium
120cfd55-5596-4010-a656-860754c8f3a0,DRC,19,65,1032,244,788,584,4.24,147,7,Current,Low
8318c2dd-b17f-44cd-a46c-0c3fc9eb8d52,Tanzania,28,33,537,114,423,1078,30.13,55,28,Current,Low
78b98aca-0990-408e-a6db-7805dd100aa2,Egypt,28,117,915,126,789,1549,23.99,122,0,Current,Low
5c1ab831-7a2c-435f-8724-65bbe1c509b1,Lesotho,40,33,1165,143,1022,604,10.61,76,12,Current,Low
665f4da9-88d5-4f8e-a69c-4cbb3d00aca7,Mozambique,38,16,444,221,223,1233,31.35,148,25,Current,Low
3a5a9f38-e625-4c81-acee-49f88a7e9bef,Tanzania,25,19,408,6,402,1491,13.02,25,14,Current,Low
b5c2a55d-7157-4e4a-a891-06ac8bec973d,Lesotho,38,31,199,8,191,2552,38.33,61,17,Current,Low
52be7c43-7552-4406-bdb7-47cee5050911,South Africa,40,51,634,98,536,887,24.09,197,44,Late,Medium
d4a87ca3-424b-412d-a498-fa596d496ef7,Kenya,34,56,764,214,550,1088,40.37,186,0,Current,Low
cb63bcea-3e6a-4579-bc99-720153b43e51,Tanzania,45,43,983,272,711,133,2.31,90,20,Current,Low
973524d1-e0c2-461f-aad9-cadad8212e44,Ethiopia,22,81,1162,165,997,957,20.29,27,44,Late,Medium
bd14b9b7-cd96-4577-b501-8a3e73ae4b4f,Mozambique,46,83,1093,32,1061,1344,29.58,109,0,Current,Low
9a908246-1227-4e0d-8f15-93b955fa1c90,Mozambique,39,109,1106,169,937,291,26.67,189,0,Current,Low
e6c26c8d-875a-47be-9a7f-b0d3fb0e78d8,Tanzania,63,84,1012,112,900,2023,10.27,81,15,Current,Low
43dd118d-a8ba-4c26-ae74-5303f8d4ea0d,Kenya,28,2,1039,176,863,422,37.77,91,45,Late,Medium
65811414-31cb-40da-af8a-1ce1f7686784,South Africa,51,23,746,20,726,874,15.41,74,6,Current,Low
c4009110-a0ec-4cb1-92f2-dc416391a89a,Ethiopia,64,54,892,109,783,1764,5.31,115,37,Late,Medium
594742e5-dd1f-46d3-859b-f4ad1ac532bc,Mozambique,20,40,962,178,784,1269,6.6,139,0,Current,Low
41266df8-e447-4322-9a0b-f2a2adba31d9,Egypt,49,102,272,245,27,704,24.4,82,0,Current,Low
f98f970b-0b06-4101-9329-597cc7c8039b,Lesotho,63,72,575,228,347,684,42.04,164,3,Current,Low
0b570725-5501-42a6-9512-1c442b0db51b,DRC,50,66,689,195,494,1486,12.93,92,27,Current,Low
164ac6a9-cb13-41bc-b112-8c91c431ed01,Tanzania,24,56,795,67,728,1382,3.8,179,8,Current,Low
ac9b43e8-f4a4-4b6c-875f-f3db5615a1e0,DRC,63,68,709,247,462,922,20.94,131,0,Current,Low
beee17b6-d36e-42a7-9b3c-232e923476d4,Kenya,28,119,913,288,625,2476,45.84,169,5,Current,Low
4626a96b-b83a-48e6-b497-84496737e1b1,Lesotho,65,62,871,206,665,706,40.02,145,0,Current,Low
16161105-32a6-44dd-aa12-5926118b97ba,Mozambique,18,38,190,62,128,2510,27.35,64,21,Current,Low
3a98d45f-bdfd-443f-b7e9-2ab0b41c6372,Ethiopia,31,91,189,265,-76,671,36.27,7,26,Current,Low
cd4a35be-a99f-4ae4-be37-c8b5e9068ec0,Mozambique,33,65,927,103,824,2148,26.59,114,19,Current,Low
e6b40925-ba06-486d-809e-6e1f2c24a3bf,DRC,43,65,1119,234,885,108,15.64,143,42,Late,Medium
aff56984-1539-4ec1-9a44-4df1f4677040,DRC,50,67,1179,199,980,1489,44.17,125,41,Late,Medium
15d1af1b-2269-4f88-9b56-47cbbeaf34f7,Mozambique,54,1,357,47,310,359,16.08,156,0,Current,Low
bfe37372-6eab-4d81-9683-f21365c23fb1,Kenya,23,114,787,151,636,244,28.11,11,43,Late,Medium
2d6cc30c-e3b0-4237-a0ca-af9a43c41bad,Tanzania,18,37,115,217,-102,212,33.41,101,33,Late,Medium
76a286c5-4d42-45ee-b042-2197cf67e824,Mozambique,33,7,407,74,333,105,43.12,134,26,Current,Low
3adc7591-bc08-4d51-a658-5948c5d042c1,South Africa,18,49,135,126,9,268,21.63,15,0,Current,Low
9c03574f-2dab-42f2-b7c6-a328eacd7700,South Africa,40,23,801,298,503,1658,2.74,113,29,Current,Low
da6063ca-9a5c-41a6-81c4-e222aab8002b,Tanzania,27,68,993,240,753,781,20.75,191,29,Current,Low
7f10ff6c-c18d-4308-a1c1-b1b842325c8e,Mozambique,20,96,320,122,198,472,16.37,17,0,Current,Low
8a38b7fe-af15-4ad1-951d-51f1f5bb9334,Lesotho,37,25,1167,64,1103,2154,40.65,187,31,Late,Medium
e31e8657-edb0-4b98-aadd-8b0efb76d5e1,Egypt,46,23,1103,122,981,2981,32.64,178,12,Current,Low
eb305f92-b9a8-40e2-8037-08e5eb67bddf,DRC,22,45,927,62,865,2652,14.89,140,7,Current,Low
58794456-57db-4f60-867f-5d97e81fc0d7,Kenya,59,54,153,7,146,1360,34.12,168,4,Current,Low
a0029a8d-704d-4c97-8570-9d640fd7aaef,Kenya,55,55,228,17,211,1528,23.71,114,39,Late,Medium
9518f4af-d96c-4a4f-875f-9c2fdc587d1b,South Africa,38,60,698,159,539,1371,19.04,39,5,Current,Low
bef18a9a-b3a8-4580-a583-38122304fe21,Tanzania,31,13,868,37,831,1702,6.85,17,1,Current,Low
f981bbda-a980-4e5a-9579-854ecc2d46cb,Mozambique,50,31,58,145,-87,2707,46.41,119,29,Current,Low
8c9b87e6-0fcc-4a2f-a5df-8f8f69c4df6b,Egypt,23,49,216,213,3,2578,29.53,89,22,Current,Low
5bcee943-31f2-403b-8724-9809fb5da55f,South Africa,28,103,1196,91,1105,2449,40.96,131,0,Current,Low
1b4f79db-2d2b-4176-8913-d837bc6a139c,DRC,35,42,281,6,275,1000,5.66,86,8,Current,Low
e349701b-8d60-4d32-b307-406e5b187172,Mozambique,54,117,646,17,629,109,44.23,75,14,Current,Low
159b6b69-e3d9-4923-bcf0-785116f92591,DRC,61,62,710,188,522,2387,46.77,179,17,Current,Low
01c33141-933c-4114-898c-0bfa1238a06c,DRC,52,87,1101,142,959,744,41.31,175,33,Late,Medium
dca419cf-8012-4cdb-93ea-a202040a30e3,Kenya,42,55,309,157,152,252,10.24,175,50,Late,Medium
fccb6e44-0412-4efd-bcf8-07410534689f,Tanzania,43,81,492,193,299,727,45.55,131,0,Current,Low
efc76963-8d90-4e15-b43a-57f599e67f76,Kenya,43,87,350,209,141,330,11.57,172,33,Late,Medium
d69658be-8ab4-45aa-8ac8-f13dd9251149,Kenya,47,1,396,145,251,2851,49.74,145,66,Default,High
58585c59-a958-45d6-afca-4368cbbecebf,Ethiopia,47,119,1087,135,952,1017,40.55,148,19,Current,Low
b63e5524-4671-47e6-8e8f-8c6e73865250,Egypt,65,106,468,23,445,2476,16.73,119,29,Current,Low
69958ef3-ef5b-48d7-a341-f317ddb9b5c1,Kenya,65,63,99,92,7,1112,38.43,39,7,Current,Low
a3ac50d8-7f5a-42b8-b902-89a79e1c9e43,Egypt,53,74,158,250,-92,362,34.21,146,0,Current,Low
057ccf90-2ff9-452c-815a-b8e632880011,Lesotho,58,23,98,108,-10,2520,13.75,42,58,Late,Medium
6d75d47b-685f-4be4-a1d8-df793ecde5c0,Tanzania,57,88,1079,229,850,2441,20.41,181,21,Current,Low
e7afd0b5-70c7-4fef-bd18-4a3542f74433,Kenya,43,35,844,262,582,952,43.96,14,7,Current,Low
026f62d2-9474-488e-acbd-2a7713244660,Egypt,27,62,139,67,72,195,41.82,101,2,Current,Low
737769f8-da28-4797-a60d-5109b3fa2950,Lesotho,53,25,1195,3,1192,347,48.39,171,19,Current,Low
952a6bb0-2484-46d9-abab-3683d87d56a7,Kenya,63,14,1148,134,1014,2485,19.95,58,26,Current,Low
2babca5a-5567-4771-a3a4-31e80c2fe1af,Ethiopia,56,75,735,13,722,1260,37.28,88,21,Current,Low
3ba676b4-f4f1-44f0-8899-58a6b25af804,Tanzania,21,115,922,147,775,1675,6.13,32,31,Late,Medium
d1cb60b6-2711-4223-8512-b96539a5ea01,DRC,57,67,388,117,271,122,27.98,163,1,Current,Low
4dbe171d-9ef0-444e-8c30-5ff811958d94,Lesotho,56,33,944,216,728,367,12.79,78,2,Current,Low
446a85dd-33db-4936-aa29-bbe785a40017,South Africa,53,18,807,200,607,690,8.55,39,40,Late,Medium
ddb1af68-3da9-43e2-a948-40d1864dba2b,DRC,59,46,489,236,253,2846,4.99,108,40,Late,Medium
f634931b-759e-4d7e-b31d-addf24d642a2,Mozambique,27,30,120,212,-92,295,14.66,115,18,Current,Low
7d346489-e275-4a92-abdd-d26383b8cac1,DRC,31,56,1138,88,1050,2390,14.62,7,6,Current,Low
90043016-96d8-4b05-b395-c085b60a096a,Mozambique,27,112,496,23,473,877,8.63,199,34,Late,Medium
1cc2b227-8d58-4441-a09c-a84f30449c51,South Africa,28,68,226,105,121,2126,3.91,63,36,Late,Medium
5fc92fc5-0213-4ee9-b2cc-5a27a0d112e4,Mozambique,53,29,910,23,887,2470,25.58,114,37,Late,Medium
b71ecbf0-cef7-413a-9374-033ea2e4c2f7,Ethiopia,38,36,432,173,259,628,12.32,103,13,Current,Low
48f229d5-3b7d-49ad-89af-1e61ee30c963,Egypt,65,80,1024,92,932,2963,3.48,21,16,Current,Low
43376a8e-6ed0-409c-91a4-e771577fe541,Kenya,52,101,893,7,886,2100,23.13,177,8,Current,Low
be102e16-2d29-4781-9bfc-aa79cf054ae8,DRC,26,64,800,78,722,123,36.14,64,0,Current,Low
1a5959e8-bea2-47d0-b2b0-29ae61116c99,DRC,24,2,468,251,217,689,30.93,166,18,Current,Low
06f391d2-ea20-4314-b3ff-ff5c06f8a771,Egypt,59,117,380,203,177,1638,12.17,113,0,Current,Low
61baa241-d55a-4209-b818-eccf79666ba7,Lesotho,49,79,667,13,654,503,13.17,193,0,Current,Low
f5ec3aaf-8f14-4232-a5b7-43ecdbbbab03,Egypt,46,74,485,125,360,2718,31.74,186,36,Late,Medium
1260ddd9-1e11-46f1-b18b-461e9244d888,Kenya,58,4,1081,201,880,1159,29.37,16,26,Current,Low
b1592648-2e11-4af0-a095-a814da442766,DRC,48,50,1003,91,912,1059,17.3,5,24,Current,Low
8b1f8eb2-b7d8-4e55-b5dc-6c51b582a9e5,Kenya,56,104,379,214,165,223,27.04,160,0,Current,Low
5ab450c1-8ef8-414d-aad8-bb25b5f9adeb,Tanzania,53,42,899,198,701,2093,42.92,7,16,Current,Low
e9c2eca4-0b48-4bed-beb7-b91faa8dd0b4,Ethiopia,31,32,677,295,382,626,37.46,194,4,Current,Low
725937b6-fec7-4a98-af3e-f6fb16554296,Ethiopia,48,99,830,204,626,542,49.74,88,20,Current,Low
393b4841-7812-44a6-87b5-627223ad67b2,South Africa,43,59,260,14,246,2010,38.87,87,15,Current,Low
62bb46a6-e089-4ea5-aaee-0feaefe3d1e1,South Africa,35,23,163,142,21,2132,36.68,80,17,Current,Low
eddd23f2-0395-4540-a514-08868b5d8a20,South Africa,23,116,815,138,677,1495,3.21,62,11,Current,Low
de34cdec-f31e-43f7-8ea2-e2b752f117de,Ethiopia,22,20,817,222,595,2285,48.13,35,9,Current,Low
6ae3745c-26bb-4167-ac1d-052afe58c526,Mozambique,49,48,747,129,618,2471,30.73,108,6,Current,Low
aad2a60a-08c6-474b-a49d-38753ef04ebf,Ethiopia,53,65,879,238,641,391,27.92,189,0,Current,Low
b2a28b43-3f79-4f43-9352-c1d26ccbe22f,DRC,23,52,836,184,652,880,3.88,78,0,Current,Low
fbb69ba0-eae6-4274-b3a9-16a8d611e805,Kenya,21,89,304,96,208,2015,17.12,140,4,Current,Low
c1edbb3c-595b-4918-af15-24d337b05eaa,Lesotho,40,11,350,86,264,1656,0.57,12,37,Late,Medium
7491a24a-799a-40ae-92a6-181b00161b80,DRC,18,31,388,98,290,1030,26.53,85,27,Current,Low
9883271d-d59e-4c66-86c8-31f11595700b,Mozambique,57,72,1143,242,901,1615,22.65,75,6,Current,Low
9ff026da-b188-4422-83fc-995e02117d7a,DRC,26,26,1128,142,986,1519,29.38,155,18,Current,Low
9607b442-64e9-4bc8-831e-b83a989d6ab0,Tanzania,40,66,578,223,355,887,11.46,102,33,Late,Medium
14071ca1-f379-47ca-befb-812b466450e7,Lesotho,54,26,981,110,871,2028,36.85,82,40,Late,Medium
ea7ad887-ef52-47bc-ad90-d767ea8383c7,South Africa,19,50,889,169,720,1630,38.92,157,11,Current,Low
c8d4d2d2-03e9-4b3a-b63a-0f18e51fd2a6,South Africa,23,53,390,175,215,1676,40.12,21,12,Current,Low
9d14efaf-0204-4ccf-a7bf-906be8dbd6e8,Ethiopia,63,48,910,275,635,2839,14.42,193,0,Current,Low
46ddb9a7-46b0-46c8-bc9c-04b005bf0ab0,Mozambique,43,101,640,291,349,1053,12.47,109,37,Late,Medium
58cebfad-d646-46df-8fc5-cf0baeea2a68,South Africa,59,91,1196,133,1063,2678,6.64,148,15,Current,Low
6b067afa-6bc7-47ce-958e-7b9cb683c98b,Ethiopia,37,70,578,54,524,224,12.69,40,14,Current,Low
cc679c1f-5e90-4a1b-a3cc-bc613de4b8cf,DRC,26,29,203,80,123,2842,20.26,177,10,Current,Low
87f5650b-6084-4a52-9476-78dcc13f652f,DRC,40,10,600,127,473,1003,21.26,7,11,Current,Low
a82be4e3-f3de-4c4d-a4a3-a07a9300ef19,Tanzania,51,93,367,164,203,2375,30.41,2,25,Current,Low
e6e288a4-b278-4a44-8fc0-d06f8d0782ad,Mozambique,50,52,301,5,296,2705,6.15,80,0,Current,Low
1770b870-8c04-447d-afc4-3dfd7b8ae6f2,Egypt,20,64,722,69,653,1489,48.17,145,33,Late,Medium
05b9457f-efa4-4a67-a37e-382624517824,Egypt,52,36,578,97,481,2575,1.85,71,19,Current,Low
4b1307a4-a17a-41c7-b36c-fa4fe65eab48,Kenya,47,75,702,102,600,856,34.67,111,52,Late,Medium
31582e51-bb84-404b-9f53-4b01968b743b,Lesotho,41,105,480,63,417,1636,22.51,148,51,Late,Medium
c626bc64-a148-4205-9440-5d50eedcac26,Lesotho,54,65,999,233,766,679,36.06,136,43,Late,Medium
5b3a40e6-52af-4d1f-ab3e-a6bda0773eb1,Ethiopia,24,66,1154,90,1064,1370,20.23,51,28,Current,Low
d80289b2-a488-4294-acce-dd2b26436c0c,South Africa,27,8,671,158,513,268,37.13,141,3,Current,Low
858d0828-ac6f-45e4-b289-f5d15da979a3,Tanzania,25,92,918,224,694,952,6.02,96,39,Late,Medium
d88b364e-15d7-4d46-83fa-c3c0cbda1daf,Mozambique,24,46,403,80,323,2009,16.09,32,45,Late,Medium
f81beb12-83eb-46b4-b89c-9a28d3fe08ae,Ethiopia,42,8,833,5,828,797,46.2,101,37,Late,Medium
8d9fc066-64c6-4679-ba40-2354d813d760,Mozambique,31,112,835,191,644,2122,25.0,173,7,Current,Low
2e8b47f4-6141-4fed-b170-31d11af3f136,Tanzania,54,10,429,219,210,682,19.61,43,11,Current,Low
11662da1-7cd9-4f95-8a65-a02e4ee256ef,Tanzania,59,80,250,10,240,1663,24.06,43,20,Current,Low
01bf3cee-24fd-4fc6-802a-f9582ab23c57,Mozambique,41,49,1035,15,1020,2976,43.95,62,5,Current,Low
3bfacaa4-6f12-412f-80e0-530c868b617a,South Africa,50,41,633,45,588,796,3.3,182,31,Late,Medium
cf7112c3-56e8-41cb-bd6c-95599fb4dcfc,Egypt,62,45,516,61,455,1618,38.01,104,8,Current,Low
b5bc7d08-3768-49ce-bf1e-ed1f3e5a4960,South Africa,61,79,227,186,41,2722,1.08,0,1,Current,Low
34ba7419-501a-464f-9134-2132121352fb,Kenya,22,52,988,246,742,2566,27.69,81,0,Current,Low
a4e12f26-9fde-477d-9a7c-22441829565f,Ethiopia,51,49,537,3,534,1018,23.96,129,35,Late,Medium
c9ffd59f-a5d4-4dd5-a029-0b056b4e42e4,Ethiopia,22,94,577,84,493,2000,40.96,197,0,Current,Low
74212acb-a672-4826-9610-801ca0334b4e,Kenya,42,65,434,287,147,480,1.31,135,11,Current,Low
5b4fcd13-bbc5-4115-8897-b0a8889a3297,Egypt,61,48,377,0,377,1185,26.75,11,27,Current,Low
3fcefbff-8248-4f34-aac0-45c1ac9f17fd,Ethiopia,18,69,705,191,514,1283,33.24,7,16,Current,Low
eb1c6ae5-c758-468d-b384-8c45c5db0add,Egypt,52,99,130,78,52,2383,16.05,58,17,Current,Low
d52ea70e-0d86-4b22-93c8-0f8cdde66560,Ethiopia,55,37,777,78,699,2926,34.97,27,0,Current,Low
ae6ea861-ba1e-49eb-9c06-89dbb2f87453,Egypt,48,98,179,155,24,1750,24.05,2,0,Current,Low
2fe323d7-7bbb-4e68-8039-c595412a8a02,Ethiopia,60,84,660,20,640,1417,4.22,163,3,Current,Low
e22a65f2-0a71-48fa-a960-ac0e7b8d6e0d,Lesotho,27,20,313,70,243,227,21.79,140,18,Current,Low
76eaa978-21ce-4612-bac0-6022bd272360,Kenya,23,5,774,295,479,2093,37.53,27,0,Current,Low
48598029-85d8-4457-8b2c-d344a36a9967,Kenya,43,47,547,2,545,1808,5.88,190,54,Late,Medium
88518de4-25a0-4b33-9d6e-33b36a1b1549,Kenya,35,114,755,7,748,1298,7.37,72,18,Current,Low
25d98d42-7310-42c4-9cc7-552c1f3b0215,South Africa,22,76,297,82,215,2757,7.84,16,7,Current,Low
2160bdc3-a3ed-403c-b8b8-1df4160dcfb8,Tanzania,45,106,268,176,92,346,22.42,111,60,Late,Medium
9a7f0a30-e214-4df2-9c86-6ac42bf21f50,DRC,55,59,908,41,867,524,41.07,121,27,Current,Low
aef561ec-b866-427f-b46f-28ad9a7e8823,Kenya,52,97,979,229,750,1783,6.68,151,33,Late,Medium
605a6c23-4ee7-44b0-a48a-9d28de06343a,Mozambique,43,9,109,234,-125,2589,5.37,103,0,Current,Low
b9385800-5261-4d68-a047-dc4c79e8e99b,Egypt,46,33,1170,9,1161,1844,43.21,158,14,Current,Low
62788ae4-b346-48fb-bfb3-28b3896bf762,Tanzania,33,25,50,212,-162,1373,22.21,78,0,Current,Low
d974ece4-2e5e-4a8a-a6a1-2511d6b6d50a,South Africa,32,28,830,79,751,1416,24.46,26,0,Current,Low
882766bb-b9e9-4e6d-8763-102514383086,Egypt,40,36,191,57,134,2459,17.4,199,30,Current,Low
819024eb-a9f7-4aec-b58e-12073a56bf84,Ethiopia,55,101,980,172,808,2820,27.69,80,37,Late,Medium
1a498a83-aaa4-4885-b0a2-49d54a77c38b,Lesotho,64,57,793,285,508,550,39.46,104,19,Current,Low
4e660184-16ee-4a51-996c-f5134b06a0a8,South Africa,60,89,139,206,-67,1414,14.71,78,17,Current,Low
55c3806e-0459-4610-a0a1-0d9513c625e2,Mozambique,19,99,188,16,172,1731,31.44,81,22,Current,Low
705458b1-5e02-4cfd-b8a9-35805932b154,Egypt,27,104,440,89,351,2365,1.84,116,0,Current,Low
33fd4d39-1b62-45cd-9fdd-17182c45f462,Lesotho,24,69,831,181,650,1457,13.59,160,8,Current,Low
4a24808d-aefb-4349-a24b-2902efeb7987,Mozambique,39,38,85,277,-192,158,45.08,132,12,Current,Low
9299436f-5cb7-4d2b-8d04-5be629ea503d,Tanzania,20,59,588,1,587,521,44.88,52,24,Current,Low
5ad9dcb3-6420-4499-86ae-4a4272846fef,Kenya,40,90,1169,286,883,927,23.15,20,12,Current,Low
715a2fd7-2be5-43de-ba53-aa8c36015532,South Africa,55,73,349,156,193,2440,6.53,121,26,Current,Low
f66e7426-b282-4f29-9847-7cc4d593c9a0,South Africa,31,55,1193,245,948,1676,4.15,53,7,Current,Low
56626628-3151-4044-9c73-77cc8f07db44,Mozambique,49,68,154,135,19,2599,22.17,151,15,Current,Low
857d3ed7-1047-469a-84c0-5386406bf8da,Ethiopia,63,56,392,220,172,270,9.35,137,35,Late,Medium
d6e3b25c-2de8-4bc4-8318-f93b88636bb4,Kenya,30,4,1115,64,1051,2963,20.21,156,0,Current,Low
97c95d7e-9719-46ee-902e-c805b7774f73,DRC,34,27,623,235,388,354,8.87,159,9,Current,Low
bce4b67a-cd1e-44da-ba33-55323269414e,DRC,33,32,179,290,-111,668,23.26,74,51,Late,Medium
4d2f2ee4-07b2-4e03-9eb8-6269ce4a6e05,Egypt,46,110,178,117,61,941,37.19,151,38,Late,Medium
b722e7be-7f5c-4673-9e02-f239d2226bba,Lesotho,53,36,270,206,64,2446,37.62,133,0,Current,Low
1ffb40f3-bab7-4de6-9a31-d781ea639844,Lesotho,47,74,461,191,270,1022,37.54,38,14,Current,Low
267f7972-bba9-4c5b-bd30-7a45e8d93eb2,Lesotho,19,59,1134,9,1125,2235,4.45,122,17,Current,Low
8c4c1f6e-52aa-4f50-a138-c24db3a0a366,Egypt,62,33,730,166,564,1495,19.36,70,2,Current,Low
904cfdf9-2a31-4999-9136-792087d4c07c,Ethiopia,46,56,1033,197,836,442,23.47,134,31,Late,Medium
36e75e1e-33f3-4789-9882-5a284b32e394,South Africa,21,103,122,105,17,2384,12.21,33,10,Current,Low
3220aa64-c8ac-487e-a174-44c01d47fc06,Ethiopia,27,15,195,255,-60,370,47.07,165,3,Current,Low
95613e76-bdf6-4e39-b7fa-c076ec37b0ce,Ethiopia,51,73,143,274,-131,1277,10.67,27,27,Current,Low
9a307278-af42-4f4d-a8cd-043d0c8da8e2,Kenya,33,2,391,251,140,1867,46.37,4,15,Current,Low
9c1adc18-9a3f-4c92-bc90-551959e22e6f,Ethiopia,30,52,1102,146,956,361,8.4,103,36,Late,Medium
75f8b0f4-e65a-4ee2-9c2a-fde2ac6b00b2,Tanzania,46,109,917,1,916,2039,7.81,126,0,Current,Low
84af1da7-8197-4645-ba7e-09a378dfb426,South Africa,52,58,117,243,-126,2695,21.79,105,4,Current,Low
c590003a-429b-4453-99e4-a9e58d2b67a8,Tanzania,21,97,834,13,821,1488,22.77,95,14,Current,Low
88c46f0e-da41-476d-bea5-081ee31abc24,Tanzania,36,37,256,80,176,2132,14.67,55,0,Current,Low
576238a0-19fe-4b9b-bcf5-6796f309e7b0,Kenya,27,47,145,263,-118,1075,22.41,156,20,Current,Low
20b71e75-b8fd-44ac-9ed2-3d59b6f118a7,South Africa,62,91,1157,283,874,2835,36.01,105,37,Late,Medium
ca37d44c-91f2-40b9-a649-496246ebc8b6,Tanzania,60,110,184,3,181,2552,24.94,110,4,Current,Low
3e63fe1e-a750-4415-a15e-acc182fe5ac3,Kenya,28,48,397,184,213,2586,7.22,154,13,Current,Low
285eb839-97d4-47f8-a929-8260743d3c3b,Ethiopia,19,94,627,110,517,233,23.48,168,24,Current,Low
54dbb73f-2ea8-40e4-958f-f90f704c7c30,Egypt,63,54,317,225,92,2458,38.14,158,0,Current,Low
86c6c2c8-8bda-4e55-9248-52f0ff96c794,Ethiopia,26,25,838,223,615,2315,12.65,3,39,Late,Medium
683b3030-1150-4289-99f4-15a500f2fb1c,Kenya,45,4,503,176,327,2225,27.53,110,23,Current,Low
15df0642-12fe-460b-a4d7-0b19d7bc380c,Kenya,43,107,509,179,330,2029,12.01,13,0,Current,Low
67231c9b-0405-4a6b-992a-71223e79c6ef,Egypt,48,21,252,279,-27,319,13.66,117,7,Current,Low
00719199-13eb-4190-8160-175f00619712,South Africa,55,34,976,223,753,1866,18.94,110,0,Current,Low
3927040c-71dd-43e0-ae93-394a92ab0474,Egypt,34,90,659,256,403,894,5.04,18,0,Current,Low
2d3daaae-246b-4933-9a94-0f61faa7a12e,Kenya,21,99,1108,226,882,1102,17.63,79,11,Current,Low
573a8fde-83be-4d23-bac0-c7dc35cecc90,South Africa,18,65,842,53,789,608,40.54,96,38,Late,Medium
decb99a6-6d64-41c1-a0e7-472446c58b1a,South Africa,22,55,457,118,339,1367,18.3,170,24,Current,Low
421aec0d-7b52-47ff-8244-a32da323f806,Egypt,55,95,620,213,407,706,46.29,175,10,Current,Low
79186310-261b-415f-affe-6503a71dca53,South Africa,64,57,808,100,708,205,5.72,158,0,Current,Low
3f542f64-0a27-402c-808d-1c894f4f552e,Tanzania,25,1,931,197,734,708,25.2,88,12,Current,Low
52cc8a8c-8155-4a4a-9970-53cc67dfebd4,Kenya,45,107,639,271,368,1415,45.05,45,10,Current,Low
8853357f-31e9-44f1-a8d6-48f756693aa1,Egypt,46,63,502,282,220,1824,42.2,162,45,Late,Medium
79dda274-7afb-4228-9530-a1c9ed1e6407,DRC,30,30,1049,70,979,2399,27.22,33,29,Current,Low
8d459400-9a2f-4666-b715-4ce185f528b2,Lesotho,20,41,440,249,191,896,35.71,63,52,Late,Medium
e99faf36-c111-48f9-a020-bf1e802e932a,Mozambique,22,91,1043,34,1009,186,41.06,50,14,Current,Low
0711796d-ce5f-419f-a36e-0204af0fd82a,Kenya,57,86,1107,159,948,453,23.56,65,0,Current,Low
95aac362-bb7b-49ae-9398-2703e0ddc87a,South Africa,25,117,373,40,333,1456,16.65,71,0,Current,Low
77a8139a-5caa-41d5-bd45-004c45c9cdc1,South Africa,35,90,243,213,30,2486,12.92,67,7,Current,Low
0d9d2c20-9d60-4279-b8c6-5c294412fbe4,Mozambique,58,52,1117,45,1072,2066,3.52,65,0,Current,Low
